pde,r,seed,target,substitution,mse,mse_original,mse_persistence,excess,ratio,skill
heat,0.4,109,layer2,stencil,7.2542908533534955e-06,4.514826486626267e-09,2.3872880774433725e-06,3.0425790720774177,1606.7706865019106,0.9981088053304982
heat,0.4,109,layer2,acf,3.2019802859162283e-07,4.514826486626267e-09,2.3872880774433725e-06,0.13248562446226952,70.92144726715576,0.9981088053304982
heat,0.4,109,layer2,xcorr,3.2012482091559047e-07,4.514826486626267e-09,2.3872880774433725e-06,0.13245490073477972,70.90523231930577,0.9981088053304982
heat,0.4,109,layer2,uniform,1.999834195604011e-07,4.514826486626267e-09,2.3872880774433725e-06,0.08203407227074128,44.294818450451686,0.9981088053304982
heat,0.4,109,layer2,random,2.1210440057095603e-07,4.514826486626267e-09,2.3872880774433725e-06,0.08712099399343898,46.97952428498585,0.9981088053304982
heat,0.4,109,layer2,identity,7.641841520023007e-06,4.514826486626267e-09,2.3872880774433725e-06,3.205225965361913,1692.6102348915347,0.9981088053304982
heat,0.4,109,layer2,frozen,3.9094185284860306e-08,4.514826486626267e-09,2.3872880774433725e-06,0.01451223224213614,8.659067053997394,0.9981088053304982
heat,0.4,109,layer2,original,4.514826486626267e-09,4.514826486626267e-09,2.3872880774433725e-06,0.0,1.0,0.9981088053304982
heat,0.4,109,layer3,stencil,3.451853872293853e-06,4.514826486626267e-09,2.3872880774433725e-06,1.4467759550444128,764.5595866239531,0.9981088053304982
heat,0.4,109,layer3,acf,1.2036125592029823e-07,4.514826486626267e-09,2.3872880774433725e-06,0.048618318754063805,26.659109996105066,0.9981088053304982
heat,0.4,109,layer3,xcorr,1.203157851022152e-07,4.514826486626267e-09,2.3872880774433725e-06,0.0485992356046014,26.64903855300139,0.9981088053304982
heat,0.4,109,layer3,uniform,8.223732089057689e-08,4.514826486626267e-09,2.3872880774433725e-06,0.03261850214775703,18.214946052562315,0.9981088053304982
heat,0.4,109,layer3,random,1.0747920196549354e-07,4.514826486626267e-09,2.3872880774433725e-06,0.043211990665718764,23.805832247123206,0.9981088053304982
heat,0.4,109,layer3,identity,3.5361690473578733e-06,4.514826486626267e-09,2.3872880774433725e-06,1.4821612671089013,783.2347616974088,0.9981088053304982
heat,0.4,109,layer3,frozen,4.016537384979313e-08,4.514826486626267e-09,2.3872880774433725e-06,0.014961787634997257,8.896327238437676,0.9981088053304982
heat,0.4,109,layer3,original,4.514826486626267e-09,4.514826486626267e-09,2.3872880774433725e-06,0.0,1.0,0.9981088053304982
heat,0.4,110,all,stencil,1.3318059181699482e-05,6.793205704555549e-09,3.621492851380026e-06,3.682537217696681,1960.496967251903,0.9981241974005369
heat,0.4,110,all,acf,3.173122460120581e-06,6.793205704555549e-09,3.621492851380026e-06,0.8759591569950042,467.1023664118802,0.9981241974005369
heat,0.4,110,all,xcorr,3.1728228009342274e-06,6.793205704555549e-09,3.621492851380026e-06,0.8758762568329639,467.0582548098787,0.9981241974005369
heat,0.4,110,all,uniform,2.6309581027672557e-06,6.793205704555549e-09,3.621492851380026e-06,0.7259703860048733,387.2925710173807,0.9981241974005369
heat,0.4,110,all,random,2.7311928456619228e-06,6.793205704555549e-09,3.621492851380026e-06,0.7537001430303527,402.0477171522091,0.9981241974005369
heat,0.4,110,all,identity,1.3473151405207773e-05,6.793205704555549e-09,3.621492851380026e-06,3.725443195706179,1983.3274585182407,0.9981241974005369
heat,0.4,110,all,frozen,1.140461785564817e-06,6.793205704555549e-09,3.621492851380026e-06,0.31362732480872985,167.88271033806896,0.9981241974005369
heat,0.4,110,all,original,6.793205704555549e-09,6.793205704555549e-09,3.621492851380026e-06,0.0,1.0,0.9981241974005369
heat,0.4,110,layer0,stencil,5.941790401919889e-07,6.793205704555549e-09,3.621492851380026e-06,0.1624992093575924,87.46666390413147,0.9981241974005369
heat,0.4,110,layer0,acf,8.740481946545309e-08,6.793205704555549e-09,3.621492851380026e-06,0.022301054489365143,12.866505633244564,0.9981241974005369
heat,0.4,110,layer0,xcorr,8.740494591985559e-08,6.793205704555549e-09,3.621492851380026e-06,0.022301089472742713,12.866524248079445,0.9981241974005369
heat,0.4,110,layer0,uniform,1.003936227622626e-07,6.793205704555549e-09,3.621492851380026e-06,0.025894383000725406,14.778534189673994,0.9981241974005369
heat,0.4,110,layer0,random,9.775871489398069e-08,6.793205704555549e-09,3.621492851380026e-06,0.025165440591517426,14.390660189845764,0.9981241974005369
heat,0.4,110,layer0,identity,6.524860047818493e-07,6.793205704555549e-09,3.621492851380026e-06,0.1786297237309283,96.04979344940044,0.9981241974005369
heat,0.4,110,layer0,frozen,6.453514483917289e-08,6.793205704555549e-09,3.621492851380026e-06,0.015974201121716502,9.499954461248741,0.9981241974005369
heat,0.4,110,layer0,original,6.793205704555549e-09,6.793205704555549e-09,3.621492851380026e-06,0.0,1.0,0.9981241974005369
heat,0.4,110,layer1,stencil,1.856833158342397e-06,6.793205704555549e-09,3.621492851380026e-06,0.5118101457893409,273.3368072598181,0.9981241974005369
heat,0.4,110,layer1,acf,3.687943610497513e-07,6.793205704555549e-09,3.621492851380026e-06,0.10014695295037422,54.288708025201764,0.9981241974005369
heat,0.4,110,layer1,xcorr,3.6876389553075484e-07,6.793205704555549e-09,3.621492851380026e-06,0.1001385247206504,54.28422332087786,0.9981241974005369
heat,0.4,110,layer1,uniform,3.5576875134779584e-07,6.793205704555549e-09,3.621492851380026e-06,0.0965434420148145,52.371261348558306,0.9981241974005369
heat,0.4,110,layer1,random,3.686723480944565e-07,6.793205704555549e-09,3.621492851380026e-06,0.10011319829099588,54.270746997580744,0.9981241974005369
heat,0.4,110,layer1,identity,2.0635011424019467e-06,6.793205704555549e-09,3.621492851380026e-06,0.5689844629713512,303.7595550828315,0.9981241974005369
heat,0.4,110,layer1,frozen,2.627550864942041e-07,6.793205704555549e-09,3.621492851380026e-06,0.07081138293077116,38.679100548655484,0.9981241974005369
heat,0.4,110,layer1,original,6.793205704555549e-09,6.793205704555549e-09,3.621492851380026e-06,0.0,1.0,0.9981241974005369
heat,0.4,110,layer2,stencil,4.223929947144711e-06,6.793205704555549e-09,3.621492851380026e-06,1.1666631130709366,621.7874345115338,0.9981241974005369
heat,0.4,110,layer2,acf,4.336529684373369e-07,6.793205704555549e-09,3.621492851380026e-06,0.11808996723793218,63.83627808392842,0.9981241974005369
heat,0.4,110,layer2,xcorr,4.335396094345967e-07,6.793205704555549e-09,3.621492851380026e-06,0.1180586066785906,63.81959096923318,0.9981241974005369
heat,0.4,110,layer2,uniform,2.7596059516687976e-07,6.793205704555549e-09,3.621492851380026e-06,0.07446466258527146,40.62302941626213,0.9981241974005369
heat,0.4,110,layer2,random,2.864820293907444e-07,6.793205704555549e-09,3.621492851380026e-06,0.07737539798660756,42.17184667301161,0.9981241974005369
heat,0.4,110,layer2,identity,4.3202377018047855e-06,6.793205704555549e-09,3.621492851380026e-06,1.193306476033415,635.9645047856593,0.9981241974005369
heat,0.4,110,layer2,frozen,1.570615095342065e-07,6.793205704555549e-09,3.621492851380026e-06,0.04157144951432629,23.12038179984458,0.9981241974005369
heat,0.4,110,layer2,original,6.793205704555549e-09,6.793205704555549e-09,3.621492851380026e-06,0.0,1.0,0.9981241974005369
heat,0.4,110,layer3,stencil,1.618286568638716e-06,6.793205704555549e-09,3.621492851380026e-06,0.4458166710648028,238.22134041274313,0.9981241974005369
heat,0.4,110,layer3,acf,9.771783048007077e-08,6.793205704555549e-09,3.621492851380026e-06,0.025154129993703624,14.384641762657182,0.9981241974005369
heat,0.4,110,layer3,xcorr,9.768850756097791e-08,6.793205704555549e-09,3.621492851380026e-06,0.025146017862138853,14.38032525578721,0.9981241974005369
heat,0.4,110,layer3,uniform,7.202911343762164e-08,6.793205704555549e-09,3.621492851380026e-06,0.018047393733283644,10.603110897895915,0.9981241974005369
heat,0.4,110,layer3,random,7.638840088253218e-08,6.793205704555549e-09,3.621492851380026e-06,0.019253382576679214,11.24482375549232,0.9981241974005369
heat,0.4,110,layer3,identity,1.6810793186383677e-06,6.793205704555549e-09,3.621492851380026e-06,0.4631881697105548,247.46480406312878,0.9981241974005369
heat,0.4,110,layer3,frozen,3.5893682942544913e-08,6.793205704555549e-09,3.621492851380026e-06,0.008050593435281516,5.283762115207916,0.9981241974005369
heat,0.4,110,layer3,original,6.793205704555549e-09,6.793205704555549e-09,3.621492851380026e-06,0.0,1.0,0.9981241974005369
heat,0.4,111,all,stencil,8.411684888187665e-05,3.296577239485232e-09,1.5362575140898116e-06,54.86999067142554,25516.419841268966,0.9978541506165141
heat,0.4,111,all,acf,4.274148172278558e-06,3.296577239485232e-09,1.5362575140898116e-06,2.7860146285358773,1296.5411885650146,0.9978541506165141
heat,0.4,111,all,xcorr,4.272292381535259e-06,3.296577239485232e-09,1.5362575140898116e-06,2.7848040362117756,1295.9782438473628,0.9978541506165141
heat,0.4,111,all,uniform,1.9938820366161014e-06,3.296577239485232e-09,1.5362575140898116e-06,1.2985232770944188,604.8340116937319,0.9978541506165141
heat,0.4,111,all,random,3.941079793789992e-06,3.296577239485232e-09,1.5362575140898116e-06,2.568743352744011,1195.506583793984,0.9978541506165141
heat,0.4,111,all,identity,8.587310509255985e-05,3.296577239485232e-09,1.5362575140898116e-06,56.01565340063485,26049.171262848715,0.9978541506165141
heat,0.4,111,all,frozen,4.795850376826394e-07,3.296577239485232e-09,1.5362575140898116e-06,0.31069836744943585,145.47969085581857,0.9978541506165141
heat,0.4,111,all,original,3.296577239485232e-09,3.296577239485232e-09,1.5362575140898116e-06,0.0,1.0,0.9978541506165141
heat,0.4,111,layer0,stencil,2.0415639774284955e-06,3.296577239485232e-09,1.5362575140898116e-06,1.3296277492738358,619.2980868081496,0.9978541506165141
heat,0.4,111,layer0,acf,2.018539685955112e-07,3.296577239485232e-09,1.5362575140898116e-06,0.12952540836688814,61.23137846666415,0.9978541506165141
heat,0.4,111,layer0,xcorr,2.0182252818967683e-07,3.296577239485232e-09,1.5362575140898116e-06,0.12950489877327845,61.22184117888039,0.9978541506165141
heat,0.4,111,layer0,uniform,1.677466676883177e-07,3.296577239485232e-09,1.5362575140898116e-06,0.10727611284519566,50.88510157720791,0.9978541506165141
heat,0.4,111,layer0,random,1.8628689806704513e-07,3.296577239485232e-09,1.5362575140898116e-06,0.11937050477198592,56.50918650889376,0.9978541506165141
heat,0.4,111,layer0,identity,2.1272164971719576e-06,3.296577239485232e-09,1.5362575140898116e-06,1.385501658180769,645.2803446231786,0.9978541506165141
heat,0.4,111,layer0,frozen,1.686123308197729e-07,3.296577239485232e-09,1.5362575140898116e-06,0.10784081290417682,51.14769610133633,0.9978541506165141
heat,0.4,111,layer0,original,3.296577239485232e-09,3.296577239485232e-09,1.5362575140898116e-06,0.0,1.0,0.9978541506165141
heat,0.4,111,layer1,stencil,7.621134749058456e-06,3.296577239485232e-09,1.5362575140898116e-06,4.96936222489194,2311.8326055810885,0.9978541506165141
heat,0.4,111,layer1,acf,5.192310504886777e-07,3.296577239485232e-09,1.5362575140898116e-06,0.3365607438825212,157.5061079320431,0.9978541506165141
heat,0.4,111,layer1,xcorr,5.191579981189687e-07,3.296577239485232e-09,1.5362575140898116e-06,0.33651308945901115,157.48394786588904,0.9978541506165141
heat,0.4,111,layer1,uniform,5.145977625825582e-07,3.296577239485232e-09,1.5362575140898116e-06,0.3335383003259103,156.10062352517903,0.9978541506165141
heat,0.4,111,layer1,random,7.671215323315494e-07,3.296577239485232e-09,1.5362575140898116e-06,0.4982677227649681,232.70242939957237,0.9978541506165141
heat,0.4,111,layer1,identity,7.734887191190865e-06,3.296577239485232e-09,1.5362575140898116e-06,5.04356662201515,2346.338832454805,0.9978541506165141
heat,0.4,111,layer1,frozen,3.72946677068553e-07,3.296577239485232e-09,1.5362575140898116e-06,0.2411347157929304,113.13148455966088,0.9978541506165141
heat,0.4,111,layer1,original,3.296577239485232e-09,3.296577239485232e-09,1.5362575140898116e-06,0.0,1.0,0.9978541506165141
heat,0.4,111,layer2,stencil,8.203043312171587e-06,3.296577239485232e-09,1.5362575140898116e-06,5.348960001407199,2488.351619345801,0.9978541506165141
heat,0.4,111,layer2,acf,2.1483961697155163e-07,3.296577239485232e-09,1.5362575140898116e-06,0.13799636680025906,65.17050909600387,0.9978541506165141
heat,0.4,111,layer2,xcorr,2.1477028526450948e-07,3.296577239485232e-09,1.5362575140898116e-06,0.13795113948534482,65.1494776740151,0.9978541506165141
heat,0.4,111,layer2,uniform,1.3692110240048905e-07,3.296577239485232e-09,1.5362575140898116e-06,0.08716759960991133,41.53432255749893,0.9978541506165141
heat,0.4,111,layer2,random,2.308475965939749e-07,3.296577239485232e-09,1.5362575140898116e-06,0.14843888965756932,70.02644859309356,0.9978541506165141
heat,0.4,111,layer2,identity,8.491610689276285e-06,3.296577239485232e-09,1.5362575140898116e-06,5.537201834690699,2575.887070858461,0.9978541506165141
heat,0.4,111,layer2,frozen,4.738970148937538e-08,3.296577239485232e-09,1.5362575140898116e-06,0.02876337106181282,14.375425796719808,0.9978541506165141
heat,0.4,111,layer2,original,3.296577239485232e-09,3.296577239485232e-09,1.5362575140898116e-06,0.0,1.0,0.9978541506165141
heat,0.4,111,layer3,stencil,4.534637165320987e-06,3.296577239485232e-09,1.5362575140898116e-06,2.9559400237502125,1375.5592045612377,0.9978541506165141
heat,0.4,111,layer3,acf,1.9856304506876699e-07,3.296577239485232e-09,1.5362575140898116e-06,0.12737863251132991,60.23309349177362,0.9978541506165141
heat,0.4,111,layer3,xcorr,1.9847868064359897e-07,3.296577239485232e-09,1.5362575140898116e-06,0.12732359886817568,60.20750197092056,0.9978541506165141
heat,0.4,111,layer3,uniform,1.0609236867145655e-07,3.296577239485232e-09,1.5362575140898116e-06,0.06705701949795215,32.18258240720703,0.9978541506165141
heat,0.4,111,layer3,random,1.9110584506196182e-07,3.296577239485232e-09,1.5362575140898116e-06,0.12251405975703196,57.97098965950618,0.9978541506165141
heat,0.4,111,layer3,identity,4.683416910289395e-06,3.296577239485232e-09,1.5362575140898116e-06,3.052993863409099,1420.6907862473506,0.9978541506165141
heat,0.4,111,layer3,frozen,4.020077810570899e-08,3.296577239485232e-09,1.5362575140898116e-06,0.02407380382571808,12.194702318574047,0.9978541506165141
heat,0.4,111,layer3,original,3.296577239485232e-09,3.296577239485232e-09,1.5362575140898116e-06,0.0,1.0,0.9978541506165141
heat,0.4,112,all,stencil,1.1711013684134741e-05,4.064401830719544e-09,1.6506328393006697e-06,7.109907499680027,2881.3621713337025,0.9975376705624968
heat,0.4,112,all,acf,1.8837235892243953e-06,4.064401830719544e-09,1.6506328393006697e-06,1.1415615316189853,463.4688369114599,0.9975376705624968
heat,0.4,112,all,xcorr,1.883586574991103e-06,4.064401830719544e-09,1.6506328393006697e-06,1.1414783196308442,463.43512611242994,0.9975376705624968
heat,0.4,112,all,uniform,1.7101135224573127e-06,4.064401830719544e-09,1.6506328393006697e-06,1.0361240272818775,420.75404787290967,0.9975376705624968
heat,0.4,112,all,random,1.6832430986823965e-06,4.064401830719544e-09,1.6506328393006697e-06,1.019804982677692,414.14288468234514,0.9975376705624968
heat,0.4,112,all,identity,1.2371694282364842e-05,4.064401830719544e-09,1.6506328393006697e-06,7.511154470771782,3043.915143639873,0.9975376705624968
heat,0.4,112,all,frozen,3.6447073403778063e-07,4.064401830719544e-09,1.6506328393006697e-06,0.2188832993548976,89.67389279353226,0.9975376705624968
heat,0.4,112,all,original,4.064401830719544e-09,4.064401830719544e-09,1.6506328393006697e-06,0.0,1.0,0.9975376705624968
heat,0.4,112,layer0,stencil,1.0563300953947419e-06,4.064401830719544e-09,1.6506328393006697e-06,0.6390658715533809,259.89804635230513,0.9975376705624968
heat,0.4,112,layer0,acf,1.2906405222334882e-07,4.064401830719544e-09,1.6506328393006697e-06,0.07591524746138013,31.754747094112957,0.9975376705624968
heat,0.4,112,layer0,xcorr,1.2906368246357047e-07,4.064401830719544e-09,1.6506328393006697e-06,0.07591502289751145,31.754656118910763,0.9975376705624968
heat,0.4,112,layer0,uniform,1.5192793256790793e-07,4.064401830719544e-09,1.6506328393006697e-06,0.0898010233722137,37.380145688255254,0.9975376705624968
heat,0.4,112,layer0,random,1.6510610356679223e-07,4.064401830719544e-09,1.6506328393006697e-06,0.09780443865638697,40.62248528649111,0.9975376705624968
heat,0.4,112,layer0,identity,1.2131058007014417e-06,4.064401830719544e-09,1.6506328393006697e-06,0.7342794695667104,298.47093157289487,0.9975376705624968
heat,0.4,112,layer0,frozen,1.0341200260000072e-07,4.064401830719544e-09,1.6506328393006697e-06,0.06033615032845804,25.443351053134702,0.9975376705624968
heat,0.4,112,layer0,original,4.064401830719544e-09,4.064401830719544e-09,1.6506328393006697e-06,0.0,1.0,0.9975376705624968
heat,0.4,112,layer1,stencil,9.665422258109402e-07,4.064401830719544e-09,1.6506328393006697e-06,0.5845355723319492,237.8067587967373,0.9975376705624968
heat,0.4,112,layer1,acf,2.1734920913063505e-07,4.064401830719544e-09,1.6506328393006697e-06,0.1295329136926979,53.476309229040105,0.9975376705624968
heat,0.4,112,layer1,xcorr,2.173286510753769e-07,4.064401830719544e-09,1.6506328393006697e-06,0.12952042829896004,53.47125115257169,0.9975376705624968
heat,0.4,112,layer1,uniform,1.933537078502301e-07,4.064401830719544e-09,1.6506328393006697e-06,0.11495987759267678,47.572488130682586,0.9975376705624968
heat,0.4,112,layer1,random,1.7848709875367685e-07,4.064401830719544e-09,1.6506328393006697e-06,0.10593103387246272,43.91472747714964,0.9975376705624968
heat,0.4,112,layer1,identity,1.0808381887272844e-06,4.064401830719544e-09,1.6506328393006697e-06,0.6539502169439684,265.92798491480295,0.9975376705624968
heat,0.4,112,layer1,frozen,1.8360832962360796e-07,4.064401830719544e-09,1.6506328393006697e-06,0.10904127864176012,45.17474828297249,0.9975376705624968
heat,0.4,112,layer1,original,4.064401830719544e-09,4.064401830719544e-09,1.6506328393006697e-06,0.0,1.0,0.9975376705624968
heat,0.4,112,layer2,stencil,1.8415503966195956e-06,4.064401830719544e-09,1.6506328393006697e-06,1.1159487531610177,453.09260090889575,0.9975376705624968
heat,0.4,112,layer2,acf,1.3946594434877113e-07,4.064401830719544e-09,1.6506328393006697e-06,0.08223256284816444,34.314014744964496,0.9975376705624968
heat,0.4,112,layer2,xcorr,1.394331397286397e-07,4.064401830719544e-09,1.6506328393006697e-06,0.08221263982560131,34.30594354002519,0.9975376705624968
