circulant_residual,locality,row_sum,row_sum_sd,coef_-1,coef_+0,coef_+1,stencil_rel_error,stencil_corr,pde,r,seed,input_step,r2_linearity,jacobian_spread
0.003811114238659569,0.847529411315918,0.924652099609375,0.0010914875892922282,0.0031383184250444174,0.9735466837882996,-0.008672225289046764,1.624459020645526,-0.02043110710211326,lf,0.4,318,0,0.9999981099569561,0.0025644295383244753
0.0027495905776018523,0.8732037544250488,0.9580569267272949,0.001177597907371819,0.002255348488688469,0.9711728692054749,-0.0068024806678295135,1.621918442950798,-0.021294699673071273,lf,0.4,319,0,0.9999954568554523,0.003429980017244816
0.008822176630923164,0.945591390132904,0.934528648853302,0.022073425352573395,-0.00024615696747787297,0.9921248555183411,-0.00023602493456564844,0.45429734402746585,0.9970399237547898,wave,0.1,200,0,0.9983934869442156,0.26637133955955505
0.009295163589666484,0.9666494727134705,0.9588190317153931,0.020040174946188927,6.457229756051674e-05,0.9901633858680725,0.0001735822734190151,0.4553074856782423,0.9970318919857416,wave,0.1,201,0,0.9961606098513452,0.3115040957927704
0.005769720541629866,0.9788026213645935,0.9758504033088684,0.01019408367574215,-0.00019355876429472119,0.996475875377655,-0.00023250171216204762,0.45190317173623784,0.9969787831450329,wave,0.1,202,0,0.9992089189185112,0.17378948628902435
0.009197811593986993,0.9673121571540833,0.9852819442749023,0.014040179550647736,0.00015715995687060058,0.9870468974113464,0.00021434940572362393,0.45700026142054784,0.996976050884704,wave,0.1,203,0,0.9978037377510773,0.29166698455810547
0.005112955398206764,0.9674581289291382,0.965041995048523,0.020034074783325195,0.0005379571812227368,0.9920491576194763,0.0004741484299302101,0.45422557802232694,0.9970670730146344,wave,0.1,204,0,0.9992946649477213,0.151997372508049
0.008261730036924217,0.9640190601348877,0.9779410362243652,0.023458926007151604,-0.00011722859198926017,0.9882830381393433,-7.881804049247876e-05,0.4563657593109362,0.9969572098875417,wave,0.1,205,0,0.9967766642196763,0.26254385709762573
0.006893619841135644,0.9474292993545532,0.9393105506896973,0.008818169124424458,-0.001248377375304699,0.9972816109657288,-0.0012475611874833703,0.4516234702427456,0.9969238651780983,wave,0.1,206,0,0.998576390608559,0.22514104843139648
0.008758906097199681,0.9710250496864319,0.9742629528045654,0.027749566361308098,-0.0001363030751235783,0.9916356801986694,-0.0001124684713431634,0.45453501925792705,0.9969765320148659,wave,0.1,207,0,0.9951622445554563,0.31883224844932556
0.009982312435047486,0.9642252326011658,0.9690564870834351,0.020464720204472542,0.0009459795546717942,0.9882294535636902,0.0008898773812688887,0.4562560824657269,0.9970947826170065,wave,0.1,208,0,0.9980830558900493,0.3003425896167755
0.006671176942912895,0.9492554664611816,0.938827395439148,0.006145732942968607,-0.000717322516720742,0.9934300184249878,-0.0007033416768535972,0.45364625775926704,0.9969824769666942,wave,0.1,209,0,0.9991247549791229,0.20023715496063232
0.008564954468086791,0.959930419921875,0.9450615644454956,0.012976175174117088,0.000294941826723516,0.9795495271682739,0.0003450004442129284,0.4610797787596827,0.9970520353399148,wave,0.1,210,0,0.9973295188049743,0.256285697221756
0.005543471776474893,0.9524059891700745,0.9357642531394958,0.006867947056889534,1.7207887140102684e-05,0.9844995141029358,-0.00010431323607917875,0.4584308901266433,0.9970394015844969,wave,0.1,211,0,0.9986559196824413,0.18131712079048157
0.00778157070036428,0.9308622479438782,0.9175200462341309,0.00931608583778143,-0.0003447393246460706,0.9920941591262817,-0.00048254174180328846,0.45435076444409206,0.997048854631708,wave,0.1,212,0,0.998952006213434,0.23211747407913208
0.007042172572779069,0.9515751600265503,0.9408541917800903,0.014316706918179989,0.0003183832741342485,0.9860931038856506,0.0004020365886390209,0.4575044964688815,0.9970805672560433,wave,0.1,213,0,0.9988636935954782,0.23633192479610443
0.009428583838209426,0.9736031293869019,0.9678804874420166,0.013471783138811588,0.00036045946762897074,0.9839564561843872,0.0004562602553050965,0.45865418015617965,0.9970339901781037,wave,0.1,214,0,0.9981337344027791,0.3126342296600342
0.004400214061288771,0.9759899377822876,0.9668447375297546,0.005126022268086672,-0.0002124993916368112,0.9912409782409668,-0.0002991730871144682,0.45476554460151175,0.9969805289869491,wave,0.1,215,0,0.9988481002832433,0.13276076316833496
0.010270831066491414,0.9662870168685913,0.9685540199279785,0.013329889625310898,-0.0004665362066589296,0.9935774207115173,-0.0004961434751749039,0.4535261690110334,0.9969492607262768,wave,0.1,216,0,0.9980927993193327,0.3369176685810089
0.007230323644992438,0.961722195148468,0.9624849557876587,0.01585392653942108,0.0002490486658643931,0.9914150238037109,0.0003744738351088017,0.454601552989754,0.9970436750195157,wave,0.1,217,0,0.9980707577443245,0.2095729410648346
0.0021662194572846754,0.9763358235359192,0.972183108329773,0.0018123864429071546,0.0002910519833676517,0.990332305431366,0.00033836092916317284,0.45518375393241906,0.9970329419447642,wave,0.1,218,0,0.999941424015973,0.031704988330602646
0.008594428800561068,0.9548476338386536,0.9610703587532043,0.012997071258723736,-0.0008975156233645976,0.9957334399223328,-0.0008800887735560536,0.4524181688477289,0.9969061369480636,wave,0.1,219,0,0.9982830154808693,0.24683624505996704
0.010479543163066062,0.9388602375984192,0.9186592102050781,0.013247430324554443,0.00022627301223110408,0.9810279011726379,0.0002310397248947993,0.4074061942154645,0.9738716118817546,wave,0.25,200,0,0.9981219907111313,0.30966636538505554
0.021826739456165527,0.9034920930862427,0.8910681009292603,0.05661704018712044,-0.0015174372820183635,0.9993091225624084,-0.00155342067591846,0.39865242977755383,0.9735243934401686,wave,0.25,201,0,0.9893974609487731,0.5336368083953857
0.010410971959956156,0.9440251588821411,0.9283962249755859,0.023088984191417694,-0.0002767567057162523,0.9851379990577698,-0.00011948189057875425,0.40541426201676906,0.9737028962093829,wave,0.25,202,0,0.9958692480306024,0.3905676007270813
0.015080453831167262,0.8718298077583313,0.833349883556366,0.04497808218002319,-0.001665862975642085,0.9812796711921692,-0.0015329975867643952,0.40836375540716313,0.9737112360367111,wave,0.25,203,0,0.9930289328669502,0.4299525022506714
0.012504537883542593,0.9281855821609497,0.963581919670105,0.01838524639606476,-0.00046690256567671895,0.984168291091919,-0.00036536093102768064,0.40608101984073824,0.9733795642010753,wave,0.25,204,0,0.995635783921052,0.38320398330688477
0.016968331166435768,0.9130654335021973,0.8902691602706909,0.025936923921108246,-0.0010106561239808798,0.9708750247955322,-0.0010161201935261488,0.41357121237825195,0.9735004336730352,wave,0.25,205,0,0.9944850041138339,0.3900238275527954
0.013347746882188729,0.9244776368141174,0.9515315890312195,0.031217534095048904,-0.0007561730453744531,0.9811031222343445,-0.0008402265375480056,0.40792852011358227,0.9732926407552015,wave,0.25,206,0,0.994108149162492,0.4406956732273102
0.014269469968817013,0.895028293132782,0.8648779988288879,0.022785214707255363,2.478582064213697e-05,0.9784244894981384,0.00024421114358119667,0.40893052758062237,0.9741102859551944,wave,0.25,207,0,0.9954419824232208,0.4365619719028473
0.01213850594319465,0.9189096689224243,0.9007417559623718,0.016347404569387436,0.00047008920228108764,0.9806607961654663,0.0002883525157812983,0.4075659621379083,0.9739964691911804,wave,0.25,208,0,0.993992034765599,0.407457560300827
0.012038091247514442,0.9533923864364624,0.9517072439193726,0.029388058930635452,0.0006098516751080751,0.9737443923950195,0.00044671891373582184,0.41113900256044184,0.9737601013191484,wave,0.25,209,0,0.9960311413660207,0.28765684366226196
0.012865289186071206,0.9067656993865967,0.9198527336120605,0.011292642913758755,0.0007068723207339644,0.9747904539108276,0.0008599756984040141,0.4105507541853421,0.9739370080370034,wave,0.25,210,0,0.9812306124865103,0.39333656430244446
0.016703901062620333,0.946944534778595,0.9328197836875916,0.023227795958518982,-0.0004039405903313309,0.9831324815750122,-0.00025333272060379386,0.40655025644152293,0.9736240355914134,wave,0.25,211,0,0.9947025668487463,0.43161582946777344
0.013294829686719604,0.9216800332069397,0.897474467754364,0.012269418686628342,-0.0008136018295772374,0.9819843769073486,-0.0005479514948092401,0.40739343072242923,0.9736799489823778,wave,0.25,212,0,0.9919030319150918,0.42046722769737244
0.01637579743591495,0.9618728756904602,0.9920686483383179,0.030215607956051826,0.0004484685487113893,0.9912248849868774,0.000515469117090106,0.4017856394280599,0.9736207973612819,wave,0.25,213,0,0.9926291239240059,0.4454886317253113
0.014718551580807634,0.8691156506538391,0.8248737454414368,0.037476371973752975,-0.0014394903555512428,0.9746434688568115,-0.0011620426084846258,0.41178511168732707,0.973810626516804,wave,0.25,214,0,0.9843530747837597,0.3576611578464508
0.010682364516211434,0.9557437896728516,0.9539471864700317,0.02911994233727455,0.0006746540311723948,0.9814676642417908,0.00058560207253322,0.4069339471082598,0.9738234943219451,wave,0.25,215,0,0.9973938126100585,0.3257521390914917
0.01536930693988727,0.9021160006523132,0.8688483238220215,0.025607364252209663,0.0005150106153450906,0.970478355884552,0.0005299836047925055,0.41300565821250024,0.9741666095106192,wave,0.25,216,0,0.9826515831851171,0.4970126152038574
0.013777978848388071,0.928008496761322,0.907798171043396,0.018782619386911392,-0.00022150033328216523,0.9738550782203674,-0.00041292476817034185,0.41154913437155166,0.9737043811170315,wave,0.25,217,0,0.9960132908190792,0.36733728647232056
0.01174886935776983,0.9384514689445496,0.9250348806381226,0.021884426474571228,-0.00010403658961877227,0.9870875477790833,-0.00037490486283786595,0.4043995957009926,0.9737164540677521,wave,0.25,218,0,0.9941531652325983,0.3520055115222931
0.015709485309961774,0.9312566518783569,0.9226561188697815,0.028003167361021042,-0.000934164272621274,0.9808202385902405,-0.0008538402034901083,0.4081093868430947,0.97345392986961,wave,0.25,219,0,0.9952719985478963,0.45558807253837585
0.014864224965196494,0.8304665684700012,0.7638520002365112,0.01656920462846756,-0.0009857071563601494,0.9627717137336731,-0.0009883394232019782,0.46383075856461214,0.9054533236414337,wave,0.4,200,0,0.9954546178308898,0.37238985300064087
0.015274215935166324,0.9111306667327881,0.9134185314178467,0.028986262157559395,0.001319251605309546,0.962695300579071,0.0012379279360175133,0.461285647917185,0.905369034114194,wave,0.4,201,0,0.9898241439324119,0.4549157917499542
0.017607774977126418,0.8879979252815247,0.8555648326873779,0.034267280250787735,-0.0003804507723543793,0.9741595983505249,-3.1150128052104264e-05,0.4595300026710043,0.9051569457515106,wave,0.4,202,0,0.9938066647073348,0.5035788416862488
0.016779078713201962,0.8615297675132751,0.8136821985244751,0.02738477662205696,-0.0002876537328120321,0.9702509641647339,-0.00025011677644215524,0.46077739209267776,0.9055167327097617,wave,0.4,203,0,0.994045912110735,0.4552769362926483
0.013120996348773537,0.8796122074127197,0.8397937417030334,0.014008109457790852,0.00017378067423123866,0.965931236743927,0.0002788689744193107,0.4614634543641602,0.9055120676247506,wave,0.4,204,0,0.9919919750810895,0.41337037086486816
0.015469752956263358,0.9433373212814331,0.9235644340515137,0.02208690531551838,0.0004043921362608671,0.9693435430526733,0.0004277693515177816,0.4601194687078859,0.9048513100572175,wave,0.4,205,0,0.9905539961701866,0.4991414248943329
0.02112297265532376,0.9025883078575134,0.8904253244400024,0.03256562724709511,-0.0008500795811414719,0.9835134148597717,-0.0010158773511648178,0.4576361476712657,0.9044356952601258,wave,0.4,206,0,0.989653063552122,0.5487691760063171
0.023457201409691222,0.9187737703323364,0.9044786691665649,0.04583662003278732,-0.00012009110650978982,0.9877673983573914,-0.00046061509056016803,0.4558297333670977,0.9047510596294918,wave,0.4,207,0,0.9921232083636395,0.6252737045288086
0.016376603142710288,0.8807156682014465,0.8404552936553955,0.019704611971974373,0.00041181102278642356,0.966977059841156,0.00035554313217289746,0.4610113600517024,0.9056127151937983,wave,0.4,208,0,0.9844966985571236,0.5247703194618225
0.014679520774931605,0.9520043730735779,0.9603175520896912,0.014394891448318958,0.00018893829837907106,0.972477912902832,6.980304897297174e-05,0.4595042280333312,0.9043214538589439,wave,0.4,209,0,0.9957044555367418,0.38629356026649475
0.0168930296161035,0.8667043447494507,0.8456053733825684,0.030539263039827347,-0.00010230674524791539,0.9710817337036133,-6.281675450736657e-05,0.460352965863204,0.9052576265180802,wave,0.4,210,0,0.9937340552662454,0.5575584173202515
0.01868385335332697,0.909784197807312,0.8982834219932556,0.015978416427969933,-0.000978653784841299,0.9535866975784302,-0.0013013194547966123,0.46637030303723886,0.9038656887826011,wave,0.4,211,0,0.9914505689208427,0.551148533821106
0.016763572052476312,0.8401755690574646,0.7735778093338013,0.02190161682665348,-0.0023109682369977236,0.9617335796356201,-0.00206433585844934,0.46522213249467076,0.904611364938172,wave,0.4,212,0,0.9820832476395654,0.46443212032318115
0.0162449453128792,0.9037203192710876,0.8843954801559448,0.04573851078748703,-0.0009641924407333136,0.9721335768699646,-0.001015787827782333,0.46082756829411115,0.9043355715767012,wave,0.4,213,0,0.9872232763746882,0.4804701805114746
0.012424173463674129,0.8994794487953186,0.8578406572341919,0.012478255666792393,-0.0012790485052391887,0.9684469699859619,-0.0011744977673515677,0.4621277586991952,0.9044323902238864,wave,0.4,214,0,0.996567098578816,0.3154639005661011
0.011926163595237254,0.8886721730232239,0.8741863965988159,0.01619335636496544,0.00015306570276152343,0.9755688905715942,0.00018345554417464882,0.458750020067306,0.9052040033552504,wave,0.4,215,0,0.988539295918358,0.3698943555355072
0.013284332111732241,0.9214256405830383,0.9018570184707642,0.018694166094064713,0.0006756278453394771,0.9694712162017822,0.0008345552487298846,0.45978930014518476,0.905274748794982,wave,0.4,216,0,0.984254878145617,0.37975743412971497
0.01462604175593954,0.92629075050354,0.8941293954849243,0.015901939943432808,-0.0009728817967697978,0.9736928939819336,-0.001110399723984301,0.4603724596008362,0.9042640104153626,wave,0.4,217,0,0.9929308899355362,0.45954084396362305
0.02040361566421311,0.8921908736228943,0.8763302564620972,0.02902960032224655,-0.0005000503151677549,0.9692290425300598,-0.0002347520348848775,0.46104043003043943,0.9047877267974999,wave,0.4,218,0,0.9887773838590552,0.4333215057849884
0.017494999555842217,0.900387167930603,0.8653544187545776,0.019734902307391167,-0.0003538090968504548,0.9551197290420532,-0.00032773902057670057,0.46511608809347105,0.90478945826187,wave,0.4,219,0,0.9934018102915347,0.5617650151252747
