pde,r,condition,seed,input_step_index,reference_scope,evaluation_scope,weighting,n_modes,mode_min,mode_max,rmse_reference,rmse_identity,reference_advantage,fraction_modes_closer_reference,magnitude_rmse_reference,phase_mae_reference
lf,0.4,lf_r0.4,309,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.0616490085749937,0.09020108281558122,0.18802803461703874,0.8,0.029178083295333217,0.039165083326092226
lf,0.4,lf_r0.4,309,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.29713426101151247,0.06455942909247774,-0.6430160057593688,0.0,0.1368983768729743,0.29769550333282546
lf,0.4,lf_r0.4,309,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.448310298642953,0.03213267329073968,-0.9565904612336815,0.0,0.3640080710353272,2.0987179655358985
lf,0.4,lf_r0.4,309,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2578048166376228,0.04936001196160165,-0.9244777538659812,0.125,0.3182238460476734,1.6080669718590783
lf,0.4,lf_r0.4,309,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.025011405036870982,0.060801424490757906,0.41707072999339473,0.971743471257572,0.011855209181781075,0.008423544038550359
lf,0.4,lf_r0.4,310,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.05237440271049401,0.0981856885004651,0.3042724364837296,1.0,0.023753771777687026,0.03304344680734059
lf,0.4,lf_r0.4,310,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.276127352791222,0.08195119433500779,-0.5422725265575971,0.0,0.1310894259668384,0.2732061470009157
lf,0.4,lf_r0.4,310,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.449803987513017,0.029729774491773556,-0.9598119688036193,0.0,0.36729694898564524,2.097545688314824
lf,0.4,lf_r0.4,310,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2585807084294192,0.05290403153420691,-0.9193219258720858,0.15625,0.32074832865840897,1.6039353810811008
lf,0.4,lf_r0.4,310,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.02099740721879783,0.06350774895434874,0.5030502712574068,1.0,0.009566893034890455,0.006862294050826646
lf,0.4,lf_r0.4,311,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.06637855940517468,0.08651579067069626,0.1317068371429609,0.8,0.03345749702480385,0.041618626693574606
lf,0.4,lf_r0.4,311,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.285912813562651,0.06664752417682637,-0.6219227346776869,0.0,0.14258200561563728,0.27891005900721855
lf,0.4,lf_r0.4,311,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4468300399220126,0.03347129429719665,-0.9547777286644801,0.0,0.36288260546884626,2.097222465505003
lf,0.4,lf_r0.4,311,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.256320034400061,0.049256487079079814,-0.9245444655771305,0.125,0.3175588899104266,1.6055675775815499
lf,0.4,lf_r0.4,311,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.027173667889052948,0.05970151135051139,0.374420447200007,0.971743471257572,0.013775169027015005,0.00882010130174364
lf,0.4,lf_r0.4,312,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.05037919819764264,0.10093660561851482,0.3341184869380688,1.0,0.025580560041897488,0.030241633892904594
lf,0.4,lf_r0.4,312,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.2965780936766276,0.05895462319834428,-0.6683589419475198,0.0,0.15130006285701575,0.28495538523639974
lf,0.4,lf_r0.4,312,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.452754134782693,0.02557067929744494,-0.9654058714919755,0.0,0.36828172851793156,2.097712443220875
lf,0.4,lf_r0.4,312,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2615520679167245,0.04907283041303919,-0.9251153698124052,0.15625,0.32244676449016485,1.6047241550773352
lf,0.4,lf_r0.4,312,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.020088250795294253,0.06445121211596026,0.524760387551032,1.0,0.010273180218875263,0.006387230499733151
lf,0.4,lf_r0.4,313,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.08081418675101942,0.07621381344005278,-0.029296515942181623,0.6000000000000001,0.04081757708118747,0.0504797400872202
lf,0.4,lf_r0.4,313,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.2974668445955249,0.05445328196928967,-0.6905361310202827,0.0,0.14952683750905182,0.28936039960312027
lf,0.4,lf_r0.4,313,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4523112845309893,0.029167164405083133,-0.9606242474522265,0.0,0.36594542642767025,2.098634267924208
lf,0.4,lf_r0.4,313,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2614365303968336,0.04270376522240614,-0.9345104735037281,0.09375,0.3206141821449972,1.608990697794577
lf,0.4,lf_r0.4,313,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.03312348166197533,0.05760012133708568,0.26979351421221315,0.927813550285548,0.016586152820959946,0.010477448879805635
lf,0.4,lf_r0.4,314,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.04064445113383548,0.10910388110054757,0.45716322142112925,1.0,0.02505247706177609,0.023561063915082094
lf,0.4,lf_r0.4,314,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.2914973063749134,0.06305307391109714,-0.6443209348119544,0.0,0.16526322622804449,0.2659444173064794
lf,0.4,lf_r0.4,314,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.455216140028018,0.021402610905415443,-0.9710113244980995,0.0,0.37157622737612234,2.0954810384922835
lf,0.4,lf_r0.4,314,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.263512814496063,0.05075648875715717,-0.9227609004767603,0.15625,0.32589911019795886,1.6002244842284266
lf,0.4,lf_r0.4,314,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.016340932641459,0.06629334445015395,0.6044998947992845,1.0,0.009903749970640224,0.005447918347348417
lf,0.4,lf_r0.4,315,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.0642472286353562,0.08878108729691456,0.16032234630626704,0.8,0.03226099670874342,0.039757567823302434
lf,0.4,lf_r0.4,315,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.28800970061638703,0.06377489801607249,-0.6374207497201788,0.0,0.1494977163323347,0.27597734471865754
lf,0.4,lf_r0.4,315,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4560856882706557,0.02169536998819799,-0.970637910308906,0.0,0.3707985187729582,2.0962192247321747
lf,0.4,lf_r0.4,315,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2643419737773076,0.04433842085778583,-0.9322394970696434,0.125,0.32461754215972344,1.604249414588896
lf,0.4,lf_r0.4,315,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.026025548964894403,0.06057032409138027,0.39891941621787,0.971743471257572,0.013107204063275571,0.008219186711701052
lf,0.4,lf_r0.4,316,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.07921356194195905,0.07615601972977364,-0.01967915585076004,0.6000000000000001,0.039116905149965284,0.050455453960342025
lf,0.4,lf_r0.4,316,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.2851209366813809,0.06425676592870212,-0.6321644715809768,0.0,0.14600808646360014,0.27607994130406244
lf,0.4,lf_r0.4,316,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4438245354777615,0.03427710791524637,-0.9536200936269001,0.0,0.3603526418837357,2.093139009375833
lf,0.4,lf_r0.4,316,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2538236360419879,0.046631392208287076,-0.9282844985865781,0.09375,0.31563935024718837,1.603620416210434
lf,0.4,lf_r0.4,316,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.032784035704512535,0.05700347781064548,0.2697417620551904,0.927813550285548,0.01600907318829232,0.010210408656683668
lf,0.4,lf_r0.4,317,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.08169431191958598,0.07597132873562008,-0.03629822680568246,0.6000000000000001,0.04699678204098278,0.0495364469540637
lf,0.4,lf_r0.4,317,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.2936006691637475,0.05664748449865405,-0.6765294325962066,0.0,0.16042716625789483,0.2745672274379833
lf,0.4,lf_r0.4,317,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4566831681878913,0.024845193409197646,-0.9664600502383709,0.0,0.3713679685316172,2.0972517698480737
lf,0.4,lf_r0.4,317,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2651357921356476,0.040812005625767055,-0.9374982588190358,0.09375,0.3258735446775548,1.6064195747949386
lf,0.4,lf_r0.4,317,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.03393666803075844,0.05603909724060804,0.24564869376980325,0.927813550285548,0.019437640220534083,0.01077922082972127
lf,0.4,lf_r0.4,318,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.047462040707363484,0.1013298163646942,0.36203443331743185,1.0,0.024735649360716025,0.03019178532124865
lf,0.4,lf_r0.4,318,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.2838175449701936,0.06904697650689483,-0.6086488025610244,0.0,0.15112355497557228,0.26805014882499145
lf,0.4,lf_r0.4,318,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4531836897247754,0.025977411474601832,-0.9648754804956159,0.0,0.3697895120567368,2.0971487918782197
lf,0.4,lf_r0.4,318,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2616302510171358,0.050570784266598445,-0.9229222003232705,0.15625,0.32372041591682915,1.6027087618174527
lf,0.4,lf_r0.4,318,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.019393243053496878,0.06380047938784028,0.5337810958712241,1.0,0.00994198050435318,0.0068168204657055725
lf,0.4,lf_r0.4,319,0,full_one_step,in_support_k1_5,uniform,5,1,5,0.05739223796999452,0.09341874018188304,0.23888514386271817,0.8,0.0261737490095402,0.03696100956882366
lf,0.4,lf_r0.4,319,0,full_one_step,near_support_k6_8,uniform,3,6,8,0.2834272128081496,0.07191448015320288,-0.5952375891841972,0.0,0.1399417758800934,0.2767290325687142
lf,0.4,lf_r0.4,319,0,full_one_step,spectral_extrapolation_k9_nyquist,uniform,24,9,32,1.4508085246349285,0.028829463489390323,-0.9610317338149226,0.0,0.36731334132489046,2.097580443935258
lf,0.4,lf_r0.4,319,0,full_one_step,all_non_dc_k1_nyquist,uniform,32,1,32,1.2596347598542414,0.04971722966406906,-0.9240582668952766,0.125,0.3211422292362075,1.6049038374998892
lf,0.4,lf_r0.4,319,0,full_one_step,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.023193116869971234,0.061787977813407335,0.4541581993881383,0.971743471257572,0.01051497706356517,0.007880867876458643
wave,0.1,wave_r0.1,200,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9942536606869314,0.007493288087573967,-0.9850395589490121,0.0,0.9942493502616808,0.001812365943187057
wave,0.1,wave_r0.1,200,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.959032408024404,0.0049591460292334666,-0.9897112251484363,0.0,0.9590318835092536,0.000681754143965249
wave,0.1,wave_r0.1,200,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.7484783623799957,0.007729154316956956,-0.9795581129615922,0.0,0.7484783519701143,5.366787618080419e-05
wave,0.1,wave_r0.1,200,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.8129269609468123,0.007475547753264263,-0.9817759022577606,0.0,0.8129260720168215,0.00038734753675532293
wave,0.1,wave_r0.1,200,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9943101161900483,0.007473864035974671,-0.9850788908916503,0.0,0.9943058363201164,0.0018048320842292123
wave,0.1,wave_r0.1,201,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9957897592970929,0.00975030778695567,-0.9806068239225306,0.0,0.995785803219866,0.0019600886022603063
wave,0.1,wave_r0.1,201,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.9638043381011532,0.009665378658565066,-0.9801424153373005,0.0,0.9638043301070002,7.237289424509273e-05
wave,0.1,wave_r0.1,201,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.75070308145097,0.00996618485865469,-0.973796273097754,0.0,0.7507030625767678,6.706202370211139e-05
wave,0.1,wave_r0.1,201,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.8152849468520227,0.009904855688668642,-0.9759937515995172,0.0,0.8152841779396905,0.0003633453207152339
wave,0.1,wave_r0.1,201,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9958064541927265,0.009729283635236414,-0.9806485572432214,0.0,0.9958025100904269,0.001957083815082716
wave,0.1,wave_r0.1,202,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9916309928449151,0.004162876474801016,-0.9916390799279675,0.0,0.9916304796638249,0.0006288267667456283
wave,0.1,wave_r0.1,202,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.9585731619496108,0.004721452081183539,-0.9901972833390458,0.0,0.9585730648736889,0.0002785557601606294
wave,0.1,wave_r0.1,202,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.7440925078236635,0.0032992503304340635,-0.9911712959249576,0.0,0.7440925003184163,3.67243779618971e-05
wave,0.1,wave_r0.1,202,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.8093480303434556,0.003600196599735295,-0.9911428637632371,0.0,0.8093479161456587,0.00015191206829048625
wave,0.1,wave_r0.1,202,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9916919724637665,0.004158925123250604,-0.9916474943521609,0.0,0.991691458088677,0.0006302141316665228
wave,0.1,wave_r0.1,203,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9996564287179407,0.01604908518807517,-0.9683981528733531,0.0,0.9996524975188497,0.0017516810226565246
wave,0.1,wave_r0.1,203,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.9726047857364033,0.01862939387878306,-0.9624117201325417,0.0,0.9726035310043418,0.0009256063868680164
wave,0.1,wave_r0.1,203,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.7534867955108216,0.012877069940172936,-0.9663943708186321,0.0,0.7534867800522673,6.934319303273651e-05
wave,0.1,wave_r0.1,203,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.8189219573110585,0.014040881106168069,-0.9662868967051443,0.0,0.8189210571246612,0.0004124831533335109
wave,0.1,wave_r0.1,203,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9996103252899339,0.015973733336249588,-0.9685427647262249,0.0,0.9996064248505677,0.0017426665116371783
wave,0.1,wave_r0.1,204,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9914182592607163,0.006579250836965379,-0.986815095688322,0.0,0.9914167606832731,0.0008061201956214075
wave,0.1,wave_r0.1,204,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.963573046194487,0.009414765049534287,-0.9806477225290274,0.0,0.9635730174541326,0.00013515791728702345
wave,0.1,wave_r0.1,204,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.7492488870096896,0.008491670526017344,-0.9775868654737617,0.0,0.7492488785855684,3.7598193582500176e-05
wave,0.1,wave_r0.1,204,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.8134214648339122,0.00831592852307904,-0.9797601311798493,0.0,0.8134211704315053,0.00016682598049837854
wave,0.1,wave_r0.1,204,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9914800166840326,0.006560207879766821,-0.9868538206811573,0.0,0.9914784979041352,0.0008128146619922379
wave,0.1,wave_r0.1,205,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9972792588818735,0.01468008952389365,-0.9709867999203317,0.0,0.9972786379015651,0.0006818364337486591
wave,0.1,wave_r0.1,205,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.9737533434790576,0.019607109225818306,-0.9605236766323261,0.0,0.9737529465827497,0.0005695062898478573
wave,0.1,wave_r0.1,205,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.752051820880093,0.0114109515222518,-0.9701073793386268,0.0,0.7520517327277004,0.00013557571767134922
wave,0.1,wave_r0.1,205,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.8176067001034052,0.012937200346968795,-0.968846438243774,0.0,0.8176064766243646,0.00026160994569997655
wave,0.1,wave_r0.1,205,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9972273096571412,0.014593501802484879,-0.9711539797616286,0.0,0.9972266940986774,0.0006778992788804106
wave,0.1,wave_r0.1,206,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9943990267269032,0.009017601486987572,-0.9820262067949996,0.0,0.994397407711676,0.0008003839441927463
wave,0.1,wave_r0.1,206,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.9536900436007393,0.003846866369167015,-0.9919650797183622,0.0,0.9536899004370994,0.0003073928851648317
wave,0.1,wave_r0.1,206,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.7422691080993551,0.001475740621910274,-0.9960315943715173,0.0,0.7422690915973104,4.7815308571790626e-05
wave,0.1,wave_r0.1,206,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.8080811281922227,0.003965666221901726,-0.9902329120706328,0.0,0.8080807896855516,0.00018973955569316257
wave,0.1,wave_r0.1,206,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9944240153324104,0.009008681855182811,-0.9820442728636763,0.0,0.9944223751507975,0.0008061813916170486
wave,0.1,wave_r0.1,207,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9973705372355589,0.012600924345265547,-0.9750469694944799,0.0,0.997360293574048,0.0030445971365760834
wave,0.1,wave_r0.1,207,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.9623759962685853,0.008225210944621144,-0.9830513069971603,0.0,0.9623758436955064,0.0003165033974284036
wave,0.1,wave_r0.1,207,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.7488710050532823,0.008138911649050042,-0.9784972126005838,0.0,0.7488710039949626,1.9698157438805743e-05
wave,0.1,wave_r0.1,207,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.8141642453756243,0.008990766000755816,-0.978155351357887,0.0,0.8141622670067572,0.0005201641141780301
wave,0.1,wave_r0.1,207,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9973778678767501,0.012555495760447495,-0.9751359917148794,0.0,0.997367687954227,0.0030344953498330496
wave,0.1,wave_r0.1,208,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.993644294887227,0.009756267273166391,-0.9805535941655037,0.0,0.9936403762818344,0.0015888001379144947
wave,0.1,wave_r0.1,208,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.96871056932699,0.014605806795191007,-0.9702927620247908,0.0,0.9687104901607003,0.000249901267477172
wave,0.1,wave_r0.1,208,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.7533450537433913,0.012645102357958312,-0.9669836426558849,0.0,0.753345041187202,4.917902564942438e-05
wave,0.1,wave_r0.1,208,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.8172464420459858,0.01244171318009057,-0.9700087000116316,0.0,0.8172456801293372,0.0003085625346121929
wave,0.1,wave_r0.1,208,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9936369310021558,0.009730943720109889,-0.980603437751476,0.0,0.9936330513037966,0.001579779331797208
wave,0.1,wave_r0.1,209,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9952350347955812,0.007792717216309122,-0.9844616119530525,0.0,0.9952324677644452,0.0013046936777470384
wave,0.1,wave_r0.1,209,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.9585273978164769,0.004573942982154354,-0.9905016371831412,0.0,0.9585273498825494,0.00020763388704817684
wave,0.1,wave_r0.1,209,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.7466657539047611,0.005885293398099304,-0.9843590852230101,0.0,0.7466657323024443,7.241520068593048e-05
wave,0.1,wave_r0.1,209,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.8118078232950452,0.0061177900228551445,-0.9850407178275333,0.0,0.8118073113614117,0.0002776354645731892
wave,0.1,wave_r0.1,209,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9952709615713711,0.007751237332093496,-0.984544235729643,0.0,0.9952684005039595,0.0013034492009024181
wave,0.1,wave_r0.1,210,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,1.0060773684727458,0.02067036966716931,-0.9597362255608836,0.0,1.006075767631938,0.0009941054211809225
wave,0.1,wave_r0.1,210,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.9728763538419836,0.019026945088668167,-0.9616354838033492,0.0,0.9728758704374966,0.0005565600011674691
wave,0.1,wave_r0.1,210,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.7614050392363273,0.020798062151518134,-0.9468218366441744,0.0,0.7614050208283276,7.003594984261174e-05
wave,0.1,wave_r0.1,210,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.825646087295943,0.02061842332365539,-0.9512719177871244,0.0,0.8256457163703294,0.00026003343455092813
wave,0.1,wave_r0.1,210,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,1.0061000983347015,0.02064500872735688,-0.9597855230371036,0.0,1.0060984804730424,0.000999368060002561
wave,0.1,wave_r0.1,211,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,1.0011067151964546,0.01603776879414284,-0.9684651117976448,0.0,1.0011044302869367,0.0010090550908615637
wave,0.1,wave_r0.1,211,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.9686893868432331,0.014674489772964143,-0.9701545071526122,0.0,0.9686892532211934,0.00035720477191482955
wave,0.1,wave_r0.1,211,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.7561062016024247,0.015433160381260209,-0.9599938482941935,0.0,0.7561061855034216,4.765222698323472e-05
wave,0.1,wave_r0.1,211,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.8205727568108458,0.015460080281820977,-0.9630156147081879,0.0,0.820572295332962,0.0002268919755515606
wave,0.1,wave_r0.1,211,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,1.0010707134821415,0.0159378825704472,-0.9686573296778249,0.0,1.0010684589420495,0.0009975815049627942
wave,0.1,wave_r0.1,212,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9917610585526471,0.007207578583725845,-0.985569960225404,0.0,0.9917552727984049,0.0016300574663608294
wave,0.1,wave_r0.1,212,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.9621585609649166,0.00800752870246927,-0.9834924580692889,0.0,0.9621584775657022,0.00026557246065223554
wave,0.1,wave_r0.1,212,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.7482952149771377,0.007527741813362094,-0.9800806743279467,0.0,0.7482951907701527,5.519529609138447e-05
wave,0.1,wave_r0.1,212,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.8126710351867075,0.0075251931378305945,-0.9816502615399665,0.0,0.8126699059693915,0.00032099036937356505
wave,0.1,wave_r0.1,212,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9918257503434029,0.0071679905638154405,-0.9856495786303807,0.0,0.9918200330408339,0.0016196750798421213
wave,0.1,wave_r0.1,213,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9963222391514585,0.010661473833875395,-0.9788249329231591,0.0,0.9963169416135295,0.0018109237069973319
wave,0.1,wave_r0.1,213,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.9700358609987997,0.015986804316710408,-0.9675731504374803,0.0,0.9700356817962362,0.00042203061910041324
wave,0.1,wave_r0.1,213,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.7548961938612085,0.01421955357907935,-0.9630236316798771,0.0,0.7548961889316191,3.605277359764309e-05
wave,0.1,wave_r0.1,213,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.8189749130040033,0.013905670779008898,-0.9666082484097582,0.0,0.8189738827133001,0.0003495617799572291
wave,0.1,wave_r0.1,213,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9963569983230548,0.010614112719608236,-0.9789187344041719,0.0,0.9963516917451027,0.0018103718149561176
wave,0.1,wave_r0.1,214,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,1.0013984059079084,0.015218521827436082,-0.97006045952562,0.0,1.0013938133922786,0.0018101658471443972
wave,0.1,wave_r0.1,214,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.9715832071794862,0.01751697252052563,-0.9645799831401538,0.0,0.9715831702419243,0.00015882928787966643
wave,0.1,wave_r0.1,214,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.7570934371048866,0.016424895995986503,-0.9575319800627283,0.0,0.757093425825953,7.017812510717307e-05
wave,0.1,wave_r0.1,214,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.8216311323057517,0.016348932510460216,-0.9609801397505896,0.0,0.8216302458353523,0.0003503622531854106
wave,0.1,wave_r0.1,214,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,1.0014463703782428,0.015181904430604945,-0.9701328306386923,0.0,1.0014417384048409,0.001816589341348243
wave,0.1,wave_r0.1,215,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9976087566106733,0.009184284730208157,-0.9817553670852229,0.0,0.9976075718695454,0.0008978266045217664
wave,0.1,wave_r0.1,215,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.9618459954997901,0.007705868490374641,-0.9841042675970703,0.0,0.9618459759311232,0.00013349373989901152
wave,0.1,wave_r0.1,215,0,spatial_part_only,spectral_extrapolation_k9_nyquist,uniform,24,9,32,0.7492902865803087,0.008530559965701845,-0.9774866051664259,0.0,0.7492902778610984,3.275253464721897e-05
wave,0.1,wave_r0.1,215,0,spatial_part_only,all_non_dc_k1_nyquist,uniform,32,1,32,0.8144404083294486,0.008562979069596197,-0.9791909020042846,0.0,0.8144401733981489,0.00017736484605747254
wave,0.1,wave_r0.1,215,0,spatial_part_only,empirical_training_spectrum_k1_5,empirical_training_power,5,1,5,0.9976476191313667,0.009146573463898794,-0.9818303015031876,0.0,0.9976464337265828,0.0008990112688395196
wave,0.1,wave_r0.1,216,0,spatial_part_only,in_support_k1_5,uniform,5,1,5,0.9952231960323619,0.011460476916541892,-0.9772312252110529,0.0,0.9952152266302409,0.0022064970885714774
wave,0.1,wave_r0.1,216,0,spatial_part_only,near_support_k6_8,uniform,3,6,8,0.9624453967238435,0.008393166634197749,-0.9827094494368527,0.0,0.9624444823322403,0.0008944390698836501
