pde,r,seed,checkpoint,validation_path,test_path,n_validation_pairs,n_test_pairs,n_layers,n_heads,head_dispersion,patched_noop_max_abs,mse_original,mse_persistence,skill,target,substitution,preserves_head_identity,calibration_split,evaluation_split,mse,excess,ratio
heat,0.1,115,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.1\seed_115\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.1\seed_115\val.npy,C:\projects\stencil-transformers\data\heat_new_0.1\seed_115\test.npy,2048,2048,4,4,0.005392330098564709,5.960464477539063e-08,2.7079269399737926e-09,4.852778374697664e-07,0.9944198421380772,all,frozen_per_head_validation,True,validation,test,7.211005925711333e-08,0.14381777811415128,26.629248445606592
heat,0.1,115,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.1\seed_115\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.1\seed_115\val.npy,C:\projects\stencil-transformers\data\heat_new_0.1\seed_115\test.npy,2048,2048,4,4,0.005392330098564709,5.960464477539063e-08,2.7079269399737926e-09,4.852778374697664e-07,0.9944198421380772,all,frozen_layer_mean_validation,False,validation,test,1.0930274607634516e-07,0.22088989970250225,40.36399374844397
heat,0.1,115,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.1\seed_115\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.1\seed_115\val.npy,C:\projects\stencil-transformers\data\heat_new_0.1\seed_115\test.npy,2048,2048,4,4,0.005392330098564709,5.960464477539063e-08,2.7079269399737926e-09,4.852778374697664e-07,0.9944198421380772,all,analytical_stencil,False,validation,test,1.9730489185576516e-05,40.88066998826816,7286.19701452044
heat,0.1,115,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.1\seed_115\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.1\seed_115\val.npy,C:\projects\stencil-transformers\data\heat_new_0.1\seed_115\test.npy,2048,2048,4,4,0.005392330098564709,5.960464477539063e-08,2.7079269399737926e-09,4.852778374697664e-07,0.9944198421380772,all,original,True,none,test,2.7079269399737926e-09,0.0,1.0
heat,0.1,116,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.1\seed_116\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.1\seed_116\val.npy,C:\projects\stencil-transformers\data\heat_new_0.1\seed_116\test.npy,2048,2048,4,4,0.003431776837322771,1.1920928955078125e-07,3.1262487668048955e-09,5.415967052613269e-07,0.994227718270006,all,frozen_per_head_validation,True,validation,test,9.288994962108887e-08,0.16670125495584578,29.712910439953482
heat,0.1,116,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.1\seed_116\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.1\seed_116\val.npy,C:\projects\stencil-transformers\data\heat_new_0.1\seed_116\test.npy,2048,2048,4,4,0.003431776837322771,1.1920928955078125e-07,3.1262487668048955e-09,5.415967052613269e-07,0.994227718270006,all,frozen_layer_mean_validation,False,validation,test,1.3855117500516378e-07,0.2514992690963661,44.318666024382495
heat,0.1,116,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.1\seed_116\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.1\seed_116\val.npy,C:\projects\stencil-transformers\data\heat_new_0.1\seed_116\test.npy,2048,2048,4,4,0.003431776837322771,1.1920928955078125e-07,3.1262487668048955e-09,5.415967052613269e-07,0.994227718270006,all,analytical_stencil,False,validation,test,2.190746249652875e-05,40.67880787807861,7007.587729148863
heat,0.1,116,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.1\seed_116\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.1\seed_116\val.npy,C:\projects\stencil-transformers\data\heat_new_0.1\seed_116\test.npy,2048,2048,4,4,0.003431776837322771,1.1920928955078125e-07,3.1262487668048955e-09,5.415967052613269e-07,0.994227718270006,all,original,True,none,test,3.1262487668048955e-09,0.0,1.0
heat,0.1,117,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.1\seed_117\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.1\seed_117\val.npy,C:\projects\stencil-transformers\data\heat_new_0.1\seed_117\test.npy,2048,2048,4,4,0.0045946551395567164,1.1920928955078125e-07,2.9291863205826996e-09,4.1672919337543135e-07,0.9929710076300227,all,frozen_per_head_validation,True,validation,test,7.762384274245804e-08,0.18050907479074707,26.50013834798205
heat,0.1,117,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.1\seed_117\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.1\seed_117\val.npy,C:\projects\stencil-transformers\data\heat_new_0.1\seed_117\test.npy,2048,2048,4,4,0.0045946551395567164,1.1920928955078125e-07,2.9291863205826996e-09,4.1672919337543135e-07,0.9929710076300227,all,frozen_layer_mean_validation,False,validation,test,9.927517530261554e-08,0.2328322555327127,33.89172433485448
heat,0.1,117,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.1\seed_117\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.1\seed_117\val.npy,C:\projects\stencil-transformers\data\heat_new_0.1\seed_117\test.npy,2048,2048,4,4,0.0045946551395567164,1.1920928955078125e-07,2.9291863205826996e-09,4.1672919337543135e-07,0.9929710076300227,all,analytical_stencil,False,validation,test,2.207146883392852e-05,53.33141438222059,7535.017038294058
heat,0.1,117,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.1\seed_117\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.1\seed_117\val.npy,C:\projects\stencil-transformers\data\heat_new_0.1\seed_117\test.npy,2048,2048,4,4,0.0045946551395567164,1.1920928955078125e-07,2.9291863205826996e-09,4.1672919337543135e-07,0.9929710076300227,all,original,True,none,test,2.9291863205826996e-09,0.0,1.0
heat,0.1,118,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.1\seed_118\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.1\seed_118\val.npy,C:\projects\stencil-transformers\data\heat_new_0.1\seed_118\test.npy,2048,2048,4,4,0.007104017609614899,1.1920928955078125e-07,2.130065309031981e-09,6.654674393757887e-07,0.9967991442060186,all,frozen_per_head_validation,True,validation,test,4.737667516629962e-08,0.06821055412553029,22.241888530558807
heat,0.1,118,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.1\seed_118\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.1\seed_118\val.npy,C:\projects\stencil-transformers\data\heat_new_0.1\seed_118\test.npy,2048,2048,4,4,0.007104017609614899,1.1920928955078125e-07,2.130065309031981e-09,6.654674393757887e-07,0.9967991442060186,all,frozen_layer_mean_validation,False,validation,test,2.1470581668125988e-07,0.32046400471750713,100.79776228966145
heat,0.1,118,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.1\seed_118\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.1\seed_118\val.npy,C:\projects\stencil-transformers\data\heat_new_0.1\seed_118\test.npy,2048,2048,4,4,0.007104017609614899,1.1920928955078125e-07,2.130065309031981e-09,6.654674393757887e-07,0.9967991442060186,all,analytical_stencil,False,validation,test,6.879111353441658e-06,10.367245321896402,3229.530721087564
heat,0.1,118,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.1\seed_118\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.1\seed_118\val.npy,C:\projects\stencil-transformers\data\heat_new_0.1\seed_118\test.npy,2048,2048,4,4,0.007104017609614899,1.1920928955078125e-07,2.130065309031981e-09,6.654674393757887e-07,0.9967991442060186,all,original,True,none,test,2.130065309031981e-09,0.0,1.0
heat,0.1,119,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.1\seed_119\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.1\seed_119\val.npy,C:\projects\stencil-transformers\data\heat_new_0.1\seed_119\test.npy,2048,2048,4,4,0.0072119590673239385,5.960464477539063e-08,2.078380812071956e-09,4.5979615492797166e-07,0.9954797777454282,all,frozen_per_head_validation,True,validation,test,7.983919764198433e-08,0.16988813025692637,38.414133337957416
heat,0.1,119,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.1\seed_119\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.1\seed_119\val.npy,C:\projects\stencil-transformers\data\heat_new_0.1\seed_119\test.npy,2048,2048,4,4,0.0072119590673239385,5.960464477539063e-08,2.078380812071956e-09,4.5979615492797166e-07,0.9954797777454282,all,frozen_layer_mean_validation,False,validation,test,2.5407725146031623e-07,0.5505551344056723,122.24768915520558
heat,0.1,119,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.1\seed_119\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.1\seed_119\val.npy,C:\projects\stencil-transformers\data\heat_new_0.1\seed_119\test.npy,2048,2048,4,4,0.0072119590673239385,5.960464477539063e-08,2.078380812071956e-09,4.5979615492797166e-07,0.9954797777454282,all,analytical_stencil,False,validation,test,4.654959418814997e-06,10.165392958554323,2239.7047700678236
heat,0.1,119,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.1\seed_119\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.1\seed_119\val.npy,C:\projects\stencil-transformers\data\heat_new_0.1\seed_119\test.npy,2048,2048,4,4,0.0072119590673239385,5.960464477539063e-08,2.078380812071956e-09,4.5979615492797166e-07,0.9954797777454282,all,original,True,none,test,2.078380812071956e-09,0.0,1.0
heat,0.25,100,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_100\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_100\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_100\test.npy,2048,2048,4,4,0.009155455136202858,1.1920928955078125e-07,3.2066004461081543e-09,1.3213170859671663e-06,0.997573178701643,all,frozen_per_head_validation,True,validation,test,2.198163098661443e-07,0.16433349996029267,68.55120042565173
heat,0.25,100,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_100\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_100\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_100\test.npy,2048,2048,4,4,0.009155455136202858,1.1920928955078125e-07,3.2066004461081543e-09,1.3213170859671663e-06,0.997573178701643,all,frozen_layer_mean_validation,False,validation,test,4.960675976661832e-07,0.37391478380148363,154.70202976746282
heat,0.25,100,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_100\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_100\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_100\test.npy,2048,2048,4,4,0.009155455136202858,1.1920928955078125e-07,3.2066004461081543e-09,1.3213170859671663e-06,0.997573178701643,all,analytical_stencil,False,validation,test,1.495596540124211e-05,11.344086072485094,4664.118792659105
heat,0.25,100,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_100\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_100\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_100\test.npy,2048,2048,4,4,0.009155455136202858,1.1920928955078125e-07,3.2066004461081543e-09,1.3213170859671663e-06,0.997573178701643,all,original,True,none,test,3.2066004461081543e-09,0.0,1.0
heat,0.25,101,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_101\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_101\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_101\test.npy,2048,2048,4,4,0.008891405788830777,1.1920928955078125e-07,3.300903250822579e-09,1.7400326441929792e-06,0.9981029647565299,all,frozen_per_head_validation,True,validation,test,7.41745792599835e-08,0.04080864899187757,22.47099464108781
heat,0.25,101,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_101\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_101\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_101\test.npy,2048,2048,4,4,0.008891405788830777,1.1920928955078125e-07,3.300903250822579e-09,1.7400326441929792e-06,0.9981029647565299,all,frozen_layer_mean_validation,False,validation,test,6.808440762978707e-07,0.3901254045598826,206.25993086231946
heat,0.25,101,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_101\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_101\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_101\test.npy,2048,2048,4,4,0.008891405788830777,1.1920928955078125e-07,3.300903250822579e-09,1.7400326441929792e-06,0.9981029647565299,all,analytical_stencil,False,validation,test,4.5178666674416945e-06,2.599460617758833,1368.6758817653474
heat,0.25,101,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_101\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_101\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_101\test.npy,2048,2048,4,4,0.008891405788830777,1.1920928955078125e-07,3.300903250822579e-09,1.7400326441929792e-06,0.9981029647565299,all,original,True,none,test,3.300903250822579e-09,0.0,1.0
heat,0.25,102,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_102\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_102\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_102\test.npy,2048,2048,4,4,0.004964830952764526,5.960464477539063e-08,6.254294821622652e-09,1.8292188315172098e-06,0.9965808930490645,all,frozen_per_head_validation,True,validation,test,4.838769397108589e-07,0.2620032563853399,77.36714585919039
heat,0.25,102,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_102\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_102\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_102\test.npy,2048,2048,4,4,0.004964830952764526,5.960464477539063e-08,6.254294821622652e-09,1.8292188315172098e-06,0.9965808930490645,all,frozen_layer_mean_validation,False,validation,test,4.928354929711887e-07,0.26691753369573046,78.79953008728239
heat,0.25,102,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_102\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_102\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_102\test.npy,2048,2048,4,4,0.004964830952764526,5.960464477539063e-08,6.254294821622652e-09,1.8292188315172098e-06,0.9965808930490645,all,analytical_stencil,False,validation,test,8.292439004264907e-05,45.4853257310917,13258.79134382326
heat,0.25,102,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_102\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_102\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_102\test.npy,2048,2048,4,4,0.004964830952764526,5.960464477539063e-08,6.254294821622652e-09,1.8292188315172098e-06,0.9965808930490645,all,original,True,none,test,6.254294821622652e-09,0.0,1.0
heat,0.25,103,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_103\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_103\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_103\test.npy,2048,2048,4,4,0.007337344693519597,5.960464477539063e-08,3.087708395389799e-09,1.5382454421342118e-06,0.9979927075934606,all,frozen_per_head_validation,True,validation,test,2.0512479094458858e-07,0.13160672555591058,66.43269528005192
heat,0.25,103,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_103\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_103\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_103\test.npy,2048,2048,4,4,0.007337344693519597,5.960464477539063e-08,3.087708395389799e-09,1.5382454421342118e-06,0.9979927075934606,all,frozen_layer_mean_validation,False,validation,test,4.294693357609347e-07,0.27774450663588013,139.08999191833257
heat,0.25,103,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_103\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_103\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_103\test.npy,2048,2048,4,4,0.007337344693519597,5.960464477539063e-08,3.087708395389799e-09,1.5382454421342118e-06,0.9979927075934606,all,analytical_stencil,False,validation,test,3.307187223100527e-05,21.540968589639345,10710.814622386066
heat,0.25,103,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_103\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_103\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_103\test.npy,2048,2048,4,4,0.007337344693519597,5.960464477539063e-08,3.087708395389799e-09,1.5382454421342118e-06,0.9979927075934606,all,original,True,none,test,3.087708395389799e-09,0.0,1.0
heat,0.25,104,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_104\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_104\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_104\test.npy,2048,2048,4,4,0.008383564782444267,1.1920928955078125e-07,4.380065705966718e-09,1.409583546774229e-06,0.9968926526448253,all,frozen_per_head_validation,True,validation,test,4.745931622106292e-07,0.3346227808567607,108.35297780216345
heat,0.25,104,C:\projects\stencil-transformers\final_checkpoints\heat_new_0.25\seed_104\best_model.pt,C:\projects\stencil-transformers\data\heat_new_0.25\seed_104\val.npy,C:\projects\stencil-transformers\data\heat_new_0.25\seed_104\test.npy,2048,2048,4,4,0.008383564782444267,1.1920928955078125e-07,4.380065705966718e-09,1.409583546774229e-06,0.9968926526448253,all,frozen_layer_mean_validation,False,validation,test,3.782371566507514e-07,0.2660519248504647,86.35421978613246
